DEPARTMENT,QTY,EQUIPMENT_ID,UNIT_COST,SALE_ID,SALE_DATE,HOSPITAL_ID,LAST_UPDATE_DATE
WARD,1,E0040,226.45,M000000023,2021-04-02,DE_HOSP_5,2021-04-02 17:41:41.270
THEATRE,2,E0413,452.9,M000000023,2021-04-02,DE_HOSP_5,2021-04-02 17:41:41.270
MATERNITY,1,E0171,1068.84,M000000023,2021-04-02,DE_HOSP_5,2021-04-02 17:41:41.270
CASUALTY,1,E0046,241.49,M000000023,2021-04-02,DE_HOSP_5,2021-04-02 17:41:41.270
MINOR THEATRE,1,E0154,200,M000000023,2021-04-02,DE_HOSP_5,2021-04-02 17:41:41.270
ICU,4,E0159,135.87,M000000023,2021-04-02,DE_HOSP_5,2021-04-02 17:41:41.270
MATERNITY,2,E0223,1358.7,M000000023,2021-04-02,DE_HOSP_5,2021-04-02 17:41:41.270
EYE UNIT,1,E0143,1811.59,M000000023,2021-04-02,DE_HOSP_5,2021-04-02 17:41:41.270
DENTAL LAB,1,E0068,18.12,M000000024,2021-04-02,FR_HOSP_2,2021-04-02 10:05:05.510
PHARMACY,2,E0357,905.8,M000000024,2021-04-02,FR_HOSP_2,2021-04-02 10:05:05.510
ORTHOPAEDIC TECHNOLOGY,1,E0313,452.9,M000000024,2021-04-02,FR_HOSP_2,2021-04-02 10:05:05.510
DENTAL LAB,3,E0066,11.32,M000000025,2021-04-02,US_HOSP_1,2021-04-02 11:55:55.097
ENT,1,E0115,226.45,M000000025,2021-04-02,US_HOSP_1,2021-04-02 11:55:55.097
MATERNITY,1,E0009,43.48,M000000025,2021-04-02,US_HOSP_1,2021-04-02 11:55:55.097
EYE UNIT,1,E0142,1358.7,M000000026,2021-04-02,DE_HOSP_1,2021-04-02 12:07:07.830
ORTHOPAEDIC TECHNOLOGY,1,E0305,90.58,M000000026,2021-04-02,DE_HOSP_1,2021-04-02 12:07:07.830
DENTAL LAB,1,E0086,2717.39,M000000026,2021-04-02,DE_HOSP_1,2021-04-02 12:07:07.830
DENTAL LAB,1,E0064,1.81,M000000026,2021-04-02,DE_HOSP_1,2021-04-02 12:07:07.830
EYE UNIT,1,E0144,2173.91,M000000026,2021-04-02,DE_HOSP_1,2021-04-02 12:07:07.830
ENT,1,E0104,28.82,M000000026,2021-04-02,DE_HOSP_1,2021-04-02 12:07:07.830
WARD,2,E0251,181.16,M000000027,2021-04-02,US_HOSP_6,2021-04-02 13:54:54.547
LABORATORY,3,E0179,58.88,M000000027,2021-04-02,US_HOSP_6,2021-04-02 13:54:54.547
"THEATRE, MATERNITY",1,E0429,24012.6,M000000027,2021-04-02,US_HOSP_6,2021-04-02 13:54:54.547
ICU,1,E0170,634.06,M000000027,2021-04-02,US_HOSP_6,2021-04-02 13:54:54.547
MINOR THEATRE,2,E0003,5.43,M000000027,2021-04-02,US_HOSP_6,2021-04-02 13:54:54.547
MATERNITY,1,E0226,634.06,M000000027,2021-04-02,US_HOSP_6,2021-04-02 13:54:54.547
ENT,1,E0121,407.61,M000000027,2021-04-02,US_HOSP_6,2021-04-02 13:54:54.547
MATERNITY,2,E0221,769.93,M000000028,2021-04-02,US_HOSP_6,2021-04-02 14:28:28.547
LABORATORY,3,E0184,751.29,M000000028,2021-04-02,US_HOSP_6,2021-04-02 14:28:28.547
ENT,1,E0105,34.42,M000000028,2021-04-02,US_HOSP_6,2021-04-02 14:28:28.547
THEATRE,1,E0400,200,M000000028,2021-04-02,US_HOSP_6,2021-04-02 14:28:28.547
DENTAL LAB,3,E0060,22.64,M000000028,2021-04-02,US_HOSP_6,2021-04-02 14:28:28.547
MCH/FP,2,E0029,200,M000000028,2021-04-02,US_HOSP_6,2021-04-02 14:28:28.547
X - RAY,1,E0483,79710.14,M000000028,2021-04-02,US_HOSP_6,2021-04-02 14:28:28.547
LABORATORY,2,E0196,1358.7,M000000028,2021-04-02,US_HOSP_6,2021-04-02 14:28:28.547
OUT PATIENT DEPARTMENT,1,E0347,181.16,M000000029,2021-04-02,DE_HOSP_6,2021-04-02 15:26:26.057
DENTAL LAB,1,E0075,226.45,M000000029,2021-04-02,DE_HOSP_6,2021-04-02 15:26:26.057
OCCUPATIONAL THERAPY,2,E0273,5.43,M000000029,2021-04-02,DE_HOSP_6,2021-04-02 15:26:26.057
ORTHOPAEDIC TECHNOLOGY,1,E0087,543.48,M000000029,2021-04-02,DE_HOSP_6,2021-04-02 15:26:26.057
ORTHOPAEDIC TECHNOLOGY,1,E0317,634.06,M000000029,2021-04-02,DE_HOSP_6,2021-04-02 15:26:26.057
WARD,1,E0037,58.88,M000000029,2021-04-02,DE_HOSP_6,2021-04-02 15:26:26.057
MATERNITY,1,E0218,163.04,M000000029,2021-04-02,DE_HOSP_6,2021-04-02 15:26:26.057
CASUALTY,2,E0020,200,M000000030,2021-04-02,FR_HOSP_10,2021-04-02 16:23:23.027
MCH/FP,2,E0234,3.62,M000000030,2021-04-02,FR_HOSP_10,2021-04-02 16:23:23.027
CASUALTY,2,E0009,43.48,M000000030,2021-04-02,FR_HOSP_10,2021-04-02 16:23:23.027
OUT PATIENT DEPARTMENT,4,E0237,16.3,M000000030,2021-04-02,FR_HOSP_10,2021-04-02 16:23:23.027
PHSYSIOTHERAPY,2,E0386,1512.68,M000000030,2021-04-02,FR_HOSP_10,2021-04-02 16:23:23.027
OUT PATIENT DEPARTMENT,2,E0010,114.58,M000000030,2021-04-02,FR_HOSP_10,2021-04-02 16:23:23.027
ORTHOPAEDIC TECHNOLOGY,1,E0085,181.16,M000000031,2021-04-02,US_HOSP_6,2021-04-02 17:57:57.677
CASUALTY,1,E0032,4.08,M000000031,2021-04-02,US_HOSP_6,2021-04-02 17:57:57.677
EYE UNIT,2,E0131,45.29,M000000031,2021-04-02,US_HOSP_6,2021-04-02 17:57:57.677
X - RAY,1,E0484,4528.99,M000000031,2021-04-02,US_HOSP_6,2021-04-02 17:57:57.677
X - RAY,1,E0483,79710.14,M000000032,2021-04-02,DE_HOSP_2,2021-04-02 10:51:51.760
PHSYSIOTHERAPY,3,E0277,181.16,M000000032,2021-04-02,DE_HOSP_2,2021-04-02 10:51:51.760
LABORATORY,1,E0198,1721.01,M000000033,2021-04-02,DE_HOSP_8,2021-04-02 11:04:04.390
ORTHOPAEDIC TECHNOLOGY,1,E0298,344.2,M000000033,2021-04-02,DE_HOSP_8,2021-04-02 11:04:04.390
CASUALTY,1,E0049,2401.43,M000000033,2021-04-02,DE_HOSP_8,2021-04-02 11:04:04.390
X - RAY,1,E0490,54347.83,M000000034,2021-04-02,DE_HOSP_4,2021-04-02 12:41:41.747
LABORATORY,2,E0179,58.88,M000000035,2021-04-02,FR_HOSP_6,2021-04-02 13:03:03.450
X - RAY,1,E0489,49818.84,M000000035,2021-04-02,FR_HOSP_6,2021-04-02 13:03:03.450
X - RAY,1,E0468,27.17,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
THEATRE,1,E0409,14215.46,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
CASUALTY,1,E0047,634.06,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
DENTAL LAB,1,E0068,18.12,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
OUT PATIENT DEPARTMENT,7,E0237,16.3,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
X - RAY,1,E0483,79710.14,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
OUT PATIENT DEPARTMENT,8,E0033,10.87,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
EYE UNIT,1,E0131,45.29,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
X - RAY,2,E0479,2264.49,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
LABORATORY,2,E0196,1358.7,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
CASUALTY,1,E0036,40.76,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
OUT PATIENT DEPARTMENT,1,E0338,223.55,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
MCH/FP,4,E0020,344.2,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
WARD,2,E0251,181.16,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
THEATRE,1,E0044,6723.52,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
PHSYSIOTHERAPY,2,E0360,38.04,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
MATERNITY,2,E0021,1.36,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
ENT,1,E0109,108.7,M000000036,2021-04-03,DE_HOSP_3,2021-04-03 14:10:10.933
CASUALTY,1,E0049,2401.43,M000000037,2021-04-03,US_HOSP_10,2021-04-03 15:04:04.977
DENTAL UNIT,19,E0089,4.08,M000000037,2021-04-03,US_HOSP_10,2021-04-03 15:04:04.977
WARD,1,E0030,634.06,M000000037,2021-04-03,US_HOSP_10,2021-04-03 15:04:04.977
PHSYSIOTHERAPY,1,E0390,3623.19,M000000037,2021-04-03,US_HOSP_10,2021-04-03 15:04:04.977
CASUALTY,1,E0009,43.48,M000000037,2021-04-03,US_HOSP_10,2021-04-03 15:04:04.977
ENT,1,E0125,1358.7,M000000037,2021-04-03,US_HOSP_10,2021-04-03 15:04:04.977
THEATRE,1,E0155,634.06,M000000037,2021-04-03,US_HOSP_10,2021-04-03 15:04:04.977
ORTHOPAEDIC TECHNOLOGY,1,E0085,181.16,M000000037,2021-04-03,US_HOSP_10,2021-04-03 15:04:04.977
MINOR THEATRE,1,E0027,135.87,M000000037,2021-04-03,US_HOSP_10,2021-04-03 15:04:04.977
ORTHOPAEDIC TECHNOLOGY,2,E0304,90.58,M000000037,2021-04-03,US_HOSP_10,2021-04-03 15:04:04.977
LABORATORY,2,E0179,58.88,M000000037,2021-04-03,US_HOSP_10,2021-04-03 15:04:04.977
OCCUPATIONAL THERAPY,2,E0296,90.58,M000000037,2021-04-03,US_HOSP_10,2021-04-03 15:04:04.977
CASUALTY,2,E0010,114.58,M000000038,2021-04-03,DE_HOSP_5,2021-04-03 16:25:25.877
ENT,2,E0121,407.61,M000000038,2021-04-03,DE_HOSP_5,2021-04-03 16:25:25.877
PHARMACY,2,E0351,67.93,M000000038,2021-04-03,DE_HOSP_5,2021-04-03 16:25:25.877
ENT,2,E0003,5.43,M000000038,2021-04-03,DE_HOSP_5,2021-04-03 16:25:25.877
OCCUPATIONAL THERAPY,1,E0277,63.41,M000000038,2021-04-03,DE_HOSP_5,2021-04-03 16:25:25.877
CASUALTY,2,E0022,4.53,M000000038,2021-04-03,DE_HOSP_5,2021-04-03 16:25:25.877
WARD,1,E0458,135.87,M000000038,2021-04-03,DE_HOSP_5,2021-04-03 16:25:25.877
THEATRE,1,E0405,3842.02,M000000038,2021-04-03,DE_HOSP_5,2021-04-03 16:25:25.877
LABORATORY,1,E0201,2647.44,M000000038,2021-04-03,DE_HOSP_5,2021-04-03 16:25:25.877
"THEATRE, MATERNITY",1,E0428,14215.46,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
ICU,1,E0040,226.45,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
ENT,2,E0110,108.7,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
MCH/FP,2,E0000,1.36,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
ORTHOPAEDIC TECHNOLOGY,1,E0310,271.74,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
ENT,1,E0118,317.03,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
EYE UNIT,2,E0136,407.61,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
MATERNITY,2,E0217,40.76,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
ICU,10,E0157,241.67,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
X - RAY,2,E0473,1086.96,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
DENTAL UNIT,20,E0088,4.08,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
MCH/FP,1,E0038,333.06,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
DENTAL UNIT,1,E0096,452.9,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
CASUALTY,2,E0035,17.21,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
CASUALTY,1,E0003,5.43,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
WARD,1,E0440,43.52,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
ORTHOPAEDIC TECHNOLOGY,2,E0306,90.58,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
WARD,1,E0457,90.58,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
THEATRE,2,E0417,3448.26,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
MINOR THEATRE,1,E0154,200,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
PHSYSIOTHERAPY,2,E0375,90.58,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
ORTHOPAEDIC TECHNOLOGY,1,E0323,905.8,M000000039,2021-04-03,US_HOSP_8,2021-04-03 17:07:07.100
PHSYSIOTHERAPY,2,E0385,844.2,M000000040,2021-04-03,US_HOSP_9,2021-04-03 10:27:27.333
LABORATORY,2,E0197,1426.63,M000000040,2021-04-03,US_HOSP_9,2021-04-03 10:27:27.333
WARD,1,E0038,333.06,M000000040,2021-04-03,US_HOSP_9,2021-04-03 10:27:27.333
ORTHOPAEDIC TECHNOLOGY,1,E0319,724.64,M000000040,2021-04-03,US_HOSP_9,2021-04-03 10:27:27.333
CASUALTY,3,E0030,634.06,M000000040,2021-04-03,US_HOSP_9,2021-04-03 10:27:27.333
DENTAL LAB,2,E0069,27.17,M000000040,2021-04-03,US_HOSP_9,2021-04-03 10:27:27.333
WARD,1,E0032,4.08,M000000040,2021-04-03,US_HOSP_9,2021-04-03 10:27:27.333
OUT PATIENT DEPARTMENT,2,E0333,271.74,M000000040,2021-04-03,US_HOSP_9,2021-04-03 10:27:27.333
ICU,3,E0151,407.61,M000000040,2021-04-03,US_HOSP_9,2021-04-03 10:27:27.333
CASUALTY,2,E0008,22.64,M000000040,2021-04-03,US_HOSP_9,2021-04-03 10:27:27.333
HDU,1,E0154,200,M000000040,2021-04-03,US_HOSP_9,2021-04-03 10:27:27.333
"THEATRE, MATERNITY",1,E0429,24012.6,M000000040,2021-04-03,US_HOSP_9,2021-04-03 10:27:27.333
OCCUPATIONAL THERAPY,1,E0284,2.72,M000000041,2021-04-03,US_HOSP_7,2021-04-03 11:37:37.140
DENTAL LAB,1,E0078,317.03,M000000041,2021-04-03,US_HOSP_7,2021-04-03 11:37:37.140
OCCUPATIONAL THERAPY,1,E0293,45.29,M000000041,2021-04-03,US_HOSP_7,2021-04-03 11:37:37.140
LABORATORY,3,E0180,588.77,M000000041,2021-04-03,US_HOSP_7,2021-04-03 11:37:37.140
PHSYSIOTHERAPY,1,E0368,21.74,M000000041,2021-04-03,US_HOSP_7,2021-04-03 11:37:37.140
OUT PATIENT DEPARTMENT,2,E0035,17.21,M000000041,2021-04-03,US_HOSP_7,2021-04-03 11:37:37.140
CASUALTY,2,E0014,13.59,M000000041,2021-04-03,US_HOSP_7,2021-04-03 11:37:37.140
LABORATORY,1,E0192,271.74,M000000041,2021-04-03,US_HOSP_7,2021-04-03 11:37:37.140
X - RAY,1,E0487,27173.91,M000000041,2021-04-03,US_HOSP_7,2021-04-03 11:37:37.140
ENT,1,E0114,181.16,M000000041,2021-04-03,US_HOSP_7,2021-04-03 11:37:37.140
X - RAY,1,E0483,79710.14,M000000041,2021-04-03,US_HOSP_7,2021-04-03 11:37:37.140
CASUALTY,3,E0016,31.7,M000000041,2021-04-03,US_HOSP_7,2021-04-03 11:37:37.140
DENTAL LAB,1,E0081,452.9,M000000041,2021-04-03,US_HOSP_7,2021-04-03 11:37:37.140
LABORATORY,1,E0179,58.88,M000000042,2021-04-03,FR_HOSP_4,2021-04-03 12:30:30.073
LABORATORY,2,E0183,342.39,M000000042,2021-04-03,FR_HOSP_4,2021-04-03 12:30:30.073
PHSYSIOTHERAPY,2,E0371,45.29,M000000043,2021-04-03,DE_HOSP_8,2021-04-03 13:30:30.507
HDU,1,E0155,634.06,M000000043,2021-04-03,DE_HOSP_8,2021-04-03 13:30:30.507
MCH/FP,1,E0217,40.76,M000000043,2021-04-03,DE_HOSP_8,2021-04-03 13:30:30.507
MATERNITY,1,E0171,1068.84,M000000043,2021-04-03,DE_HOSP_8,2021-04-03 13:30:30.507
OCCUPATIONAL THERAPY,1,E0283,181.16,M000000043,2021-04-03,DE_HOSP_8,2021-04-03 13:30:30.507
CASUALTY,1,E0040,226.45,M000000043,2021-04-03,DE_HOSP_8,2021-04-03 13:30:30.507
EYE UNIT,1,E0130,22.64,M000000043,2021-04-03,DE_HOSP_8,2021-04-03 13:30:30.507
OUT PATIENT DEPARTMENT,3,E0030,634.06,M000000043,2021-04-03,DE_HOSP_8,2021-04-03 13:30:30.507
MINOR THEATRE,1,E0035,17.21,M000000044,2021-04-03,US_HOSP_7,2021-04-03 14:13:13.617
PHARMACY,1,E0352,135.87,M000000044,2021-04-03,US_HOSP_7,2021-04-03 14:13:13.617
LABORATORY,1,E0185,299.56,M000000044,2021-04-03,US_HOSP_7,2021-04-03 14:13:13.617
MINOR THEATRE,1,E0020,344.2,M000000044,2021-04-03,US_HOSP_7,2021-04-03 14:13:13.617
WARD,1,E0036,40.76,M000000044,2021-04-03,US_HOSP_7,2021-04-03 14:13:13.617
THEATRE,2,E0412,452.9,M000000045,2021-04-03,DE_HOSP_5,2021-04-03 15:02:02.657
MINOR THEATRE,2,E0237,16.3,M000000045,2021-04-03,DE_HOSP_5,2021-04-03 15:02:02.657
THEATRE,1,E0406,4528.99,M000000046,2021-04-03,US_HOSP_9,2021-04-03 16:30:30.703
THEATRE,2,E0394,31.7,M000000046,2021-04-03,US_HOSP_9,2021-04-03 16:30:30.703
OCCUPATIONAL THERAPY,1,E0291,31.7,M000000046,2021-04-03,US_HOSP_9,2021-04-03 16:30:30.703
ORTHOPAEDIC TECHNOLOGY,1,E0320,724.64,M000000046,2021-04-03,US_HOSP_9,2021-04-03 16:30:30.703
DENTAL LAB,2,E0064,1.81,M000000046,2021-04-03,US_HOSP_9,2021-04-03 16:30:30.703
X - RAY,1,E0486,27173.91,M000000047,2021-04-03,FR_HOSP_3,2021-04-03 17:24:24.270
ENT,1,E0124,5661.23,M000000047,2021-04-03,FR_HOSP_3,2021-04-03 17:24:24.270
MINOR THEATRE,1,E0271,1086.96,M000000047,2021-04-03,FR_HOSP_3,2021-04-03 17:24:24.270
OCCUPATIONAL THERAPY,1,E0292,40.76,M000000048,2021-04-03,DE_HOSP_2,2021-04-03 10:04:04.593
OUT PATIENT DEPARTMENT,4,E0010,114.58,M000000048,2021-04-03,DE_HOSP_2,2021-04-03 10:04:04.593
ORTHOPAEDIC TECHNOLOGY,1,E0321,905.8,M000000048,2021-04-03,DE_HOSP_2,2021-04-03 10:04:04.593
MCH/FP,1,E0036,40.76,M000000049,2021-04-03,DE_HOSP_5,2021-04-03 11:36:36.960
ENT,1,E0105,34.42,M000000049,2021-04-03,DE_HOSP_5,2021-04-03 11:36:36.960
ICU,2,E0160,226.45,M000000050,2021-04-03,FR_HOSP_1,2021-04-03 12:04:04.893
DENTAL LAB,1,E0071,2.72,M000000050,2021-04-03,FR_HOSP_1,2021-04-03 12:04:04.893
WARD,2,E0029,200,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
MCH/FP,1,E0208,362.32,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
PHSYSIOTHERAPY,1,E0377,135.87,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
HDU,4,E0009,43.48,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
PHSYSIOTHERAPY,1,E0387,634.06,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
DENTAL UNIT,1,E0099,3474.52,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
DENTAL UNIT,8,E0090,9.56,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
CASUALTY,1,E0039,184.13,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
LABORATORY,2,E0200,2264.49,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
WARD,2,E0036,40.76,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
THEATRE,3,E0399,45.29,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
X - RAY,1,E0485,5434.78,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
CASUALTY,3,E0022,4.53,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
MCH/FP,2,E0033,10.87,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
DENTAL UNIT,1,E0100,4690.6,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
MINOR THEATRE,1,E0035,17.21,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
DENTAL UNIT,1,E0094,271.74,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
X - RAY,1,E0487,27173.91,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
ORTHOPAEDIC TECHNOLOGY,1,E0087,543.48,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
MATERNITY,1,E0220,333.06,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
MCH/FP,3,E0237,16.3,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
PHSYSIOTHERAPY,1,E0374,73.37,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
ENT,2,E0106,56.16,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
PHSYSIOTHERAPY,2,E0373,67.93,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
THEATRE,1,E0412,452.9,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
DENTAL UNIT,2,E0091,253.62,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
DENTAL LAB,6,E0059,18.12,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
MINOR THEATRE,1,E0271,1086.96,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
DENTAL LAB,1,E0069,27.17,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
ICU,1,E0170,634.06,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
DENTAL LAB,1,E0086,2717.39,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
OCCUPATIONAL THERAPY,3,E0281,45.29,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
ENT,2,E0105,34.42,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
LABORATORY,2,E0202,3115.1,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
MATERNITY,1,E0225,634.06,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
OUT PATIENT DEPARTMENT,7,E0329,344.2,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
LABORATORY,1,E0183,342.39,M000000051,2021-04-04,US_HOSP_1,2021-04-04 13:49:49.367
DENTAL LAB,1,E0087,3474.52,M000000052,2021-04-04,US_HOSP_7,2021-04-04 14:44:44.203
CASUALTY,1,E0030,634.06,M000000052,2021-04-04,US_HOSP_7,2021-04-04 14:44:44.203
ORTHOPAEDIC TECHNOLOGY,1,E0323,905.8,M000000052,2021-04-04,US_HOSP_7,2021-04-04 14:44:44.203
DENTAL LAB,1,E0083,452.9,M000000052,2021-04-04,US_HOSP_7,2021-04-04 14:44:44.203
OCCUPATIONAL THERAPY,1,E0298,344.2,M000000052,2021-04-04,US_HOSP_7,2021-04-04 14:44:44.203
DENTAL LAB,11,E0058,5.89,M000000052,2021-04-04,US_HOSP_7,2021-04-04 14:44:44.203
X - RAY,1,E0483,79710.14,M000000052,2021-04-04,US_HOSP_7,2021-04-04 14:44:44.203
WARD,1,E0440,43.52,M000000052,2021-04-04,US_HOSP_7,2021-04-04 14:44:44.203
"THEATRE, MATERNITY",1,E0094,271.74,M000000053,2021-04-04,US_HOSP_9,2021-04-04 15:34:34.370
"THEATRE, MATERNITY",1,E0030,634.06,M000000053,2021-04-04,US_HOSP_9,2021-04-04 15:34:34.370
HDU,2,E0155,634.06,M000000053,2021-04-04,US_HOSP_9,2021-04-04 15:34:34.370
CASUALTY,2,E0011,241.67,M000000053,2021-04-04,US_HOSP_9,2021-04-04 15:34:34.370
EYE UNIT,1,E0139,7246.38,M000000053,2021-04-04,US_HOSP_9,2021-04-04 15:34:34.370
PHSYSIOTHERAPY,1,E0389,1902.17,M000000053,2021-04-04,US_HOSP_9,2021-04-04 15:34:34.370
CASUALTY,3,E0010,114.58,M000000053,2021-04-04,US_HOSP_9,2021-04-04 15:34:34.370
OCCUPATIONAL THERAPY,2,E0279,18.12,M000000053,2021-04-04,US_HOSP_9,2021-04-04 15:34:34.370
ENT,1,E0125,1358.7,M000000053,2021-04-04,US_HOSP_9,2021-04-04 15:34:34.370
WARD,1,E0022,4.53,M000000053,2021-04-04,US_HOSP_9,2021-04-04 15:34:34.370
THEATRE,1,E0393,31.7,M000000053,2021-04-04,US_HOSP_9,2021-04-04 15:34:34.370
ORTHOPAEDIC TECHNOLOGY,1,E0313,452.9,M000000053,2021-04-04,US_HOSP_9,2021-04-04 15:34:34.370
THEATRE,1,E0208,4690.6,M000000053,2021-04-04,US_HOSP_9,2021-04-04 15:34:34.370
OCCUPATIONAL THERAPY,3,E0275,31.7,M000000053,2021-04-04,US_HOSP_9,2021-04-04 15:34:34.370
MINOR THEATRE,1,E0020,200,M000000053,2021-04-04,US_HOSP_9,2021-04-04 15:34:34.370
THEATRE,3,E0406,4528.99,M000000053,2021-04-04,US_HOSP_9,2021-04-04 15:34:34.370
PHSYSIOTHERAPY,1,E0364,13.13,M000000053,2021-04-04,US_HOSP_9,2021-04-04 15:34:34.370
EYE UNIT,1,E0132,58.88,M000000054,2021-04-04,DE_HOSP_7,2021-04-04 16:39:39.857
ICU,9,E0157,241.67,M000000054,2021-04-04,DE_HOSP_7,2021-04-04 16:39:39.857
CASUALTY,1,E0046,241.49,M000000054,2021-04-04,DE_HOSP_7,2021-04-04 16:39:39.857
EYE UNIT,1,E0140,226.45,M000000054,2021-04-04,DE_HOSP_7,2021-04-04 16:39:39.857
X - RAY,1,E0483,79710.14,M000000054,2021-04-04,DE_HOSP_7,2021-04-04 16:39:39.857
DENTAL LAB,2,E0067,5.43,M000000054,2021-04-04,DE_HOSP_7,2021-04-04 16:39:39.857
CASUALTY,6,E0000,1.36,M000000054,2021-04-04,DE_HOSP_7,2021-04-04 16:39:39.857
MCH/FP,2,E0038,333.06,M000000054,2021-04-04,DE_HOSP_7,2021-04-04 16:39:39.857
ICU,4,E0159,135.87,M000000054,2021-04-04,DE_HOSP_7,2021-04-04 16:39:39.857
CASUALTY,5,E0008,22.64,M000000054,2021-04-04,DE_HOSP_7,2021-04-04 16:39:39.857
